zip,city,metro,median_home_value,fips
52160,New Albin,nan,216916.92304275095,19005
61428,Dahinda,"Galesburg, IL",328851.13690130407,17095
72073,Humphrey,"Pine Bluff, AR",100161.6668270488,05001
68783,nan,nan,177600.06093751648,31107
52751,Calamus,"Clinton, IA",218691.72080251327,19045
21711,Clear Spring,"Hagerstown-Martinsburg, MD-WV",336687.82601008,24043
84752,Minersville,nan,298260.31936685037,49001
41642,Ivel,nan,100616.27008263068,21071
3279,Warren,"Lebanon, NH-VT",249192.91649989955,33009
47568,nan,"Washington, IN",165183.04447178892,18027
47967,New Richmond,"Crawfordsville, IN",208681.83494593808,18107
42083,Grand Rivers,"Paducah, KY-IL",143912.0830456311,21139
4677,nan,nan,495732.49784405174,23009
24872,Panther,nan,48274.17548214454,54047
25502,Apple Grove,"Point Pleasant, WV-OH",163499.49523314522,54053
64783,Rockville,"Kansas City, MO-KS",139167.8831905186,29013
17881,Trevorton,"Sunbury, PA",134847.19159218317,42097
65640,Dunnegan,"Springfield, MO",331242.6224546756,29167
54540,Land O Lakes,nan,314758.7737883006,55125
36752,nan,"Montgomery, AL",177542.65146674972,01085
74457,Proctor,"Tahlequah, OK",191814.89051725809,40001
5471,Montgomery,"Burlington-South Burlington, VT",323754.53546692146,50011
15049,Harwick,"Pittsburgh, PA",160330.69479860718,42003
87520,Chama,"Espa-¦ola, NM",308519.7950934331,35039
31812,Junction City,"Columbus, GA-AL",156668.37688776886,13263
58722,Burlington,"Minot, ND",288775.2292567943,38101
59930,Trego,nan,476587.3519101585,30053
52619,Argyle,"Fort Madison-Keokuk, IA-IL-MO",181773.28637249977,19111
49743,Hawks,nan,198767.32017204657,26141
54529,Harshaw,nan,308449.052133297,55085
25187,Southside,"Point Pleasant, WV-OH",172244.13487580678,54053
67853,Ingalls,"Garden City, KS",271473.5111999919,20069
23138,Port Haywood,"Virginia Beach-Norfolk-Newport News, VA-NC",320421.7581135949,51115
41630,Garrett,nan,57831.63414337398,21119
98933,Harrah,"Yakima, WA",302009.77685078484,53077
83423,Dubois,"Rexburg, ID",258746.89387311944,16033
24736,nan,"Bluefield, WV-VA",58816.60367718423,54055
47950,Idaville,nan,182791.77557678008,18181
41636,Hi Hat,nan,56170.37789543952,21071
3750,Hanover,"Lebanon, NH-VT",1010233.5617996352,33009
57220,Bruce,"Brookings, SD",314234.40811450384,46011
38457,Five Points,"Lawrenceburg, TN",213033.1241076321,47099
23915,Baskerville,nan,194924.59707812063,51117
38929,Gore Springs,"Grenada, MS",106931.61249427176,28043
4979,Solon,nan,202219.8713708695,23025
95837,Sacramento,"Sacramento-Roseville-Folsom, CA",968544.1732652806,06067
63626,Cadet,"Farmington, MO",261668.66073746776,29221
97345,Sweet Home,"Albany-Lebanon, OR",474575.4643964578,41043
62445,Montrose,"Charleston-Mattoon, IL",186066.03633472137,17079
46049,Kempton,"Frankfort, IN",203766.2215383853,18159
67837,Sublette,nan,233706.9299696005,20081
69352,Lyman,"Scottsbluff, NE",182511.40615972233,31157
56183,Westbrook,nan,147384.76166588176,27033
61052,Monroe Center,"Rochelle, IL",248801.76539746835,17141
37078,Hurricane Mills,nan,309778.82785416377,47085
45776,Shade,"Athens, OH",150941.55533785513,39105
26320,Alma,nan,82346.4399459761,54095
23874,Newsoms,"Virginia Beach-Norfolk-Newport News, VA-NC",213308.71031538167,51175
76679,Purdon,"Corsicana, TX",237309.1890368919,48349
63939,Fairdealing,"Poplar Bluff, MO",170282.4992950333,29181
24105,Indian Valley,nan,212423.8995931285,51063
57790,Wall,"Rapid City, SD",306129.50975800044,46103
37819,Newcomb,"Knoxville, TN",140995.41002641208,47013
12160,Sloansville,"Albany-Schenectady-Troy, NY",271378.2131922277,36095
50107,Grand Junction,"Ames, IA",117442.4040109891,19073
97452,Lowell,"Eugene-Springfield, OR",434841.9691527731,41039
52165,Ridgeway,nan,334987.23175671627,19191
47597,Wheatland,"Vincennes, IN",162516.07380767295,18083
80448,Bailey,"Denver-Aurora-Lakewood, CO",554466.0099147009,08093
68971,Republican City,nan,134334.14237293063,31083
67622,Almena,nan,98099.81886636504,20137
50251,Sully,"Des Moines-West Des Moines, IA",244106.451758664,19099
41838,Millstone,nan,75282.97969263764,21133
25049,Seth,"Charleston, WV",85423.8543900794,54005
98304,Eatonville,"Seattle-Tacoma-Bellevue, WA",364582.42246311327,53053
37753,Hartford,"Newport, TN",204027.955871927,47029
66507,Maple Hill,"Topeka, KS",283658.1589564038,20197
25820,Camp Creek,"Bluefield, WV-VA",209044.6628005935,54055
58530,Center,"Bismarck, ND",227974.14208878877,38065
50478,Thompson,nan,86930.341504279,19189
13141,Preble,"Cortland, NY",204734.3169191977,36023
5751,Killington,"Rutland, VT",468955.66130187985,50021
96764,Laupahoehoe,"Hilo, HI",593250.7746380499,15001
61863,Pesotum,"Champaign-Urbana, IL",200901.07877441775,17019
62474,Westfield,"Charleston-Mattoon, IL",102913.19819011878,17023
98581,Ryderwood,"Longview, WA",256130.96492939745,53015
58790,Velva,"Minot, ND",206680.2480735424,38049
64071,Mayview,"Kansas City, MO-KS",224579.613059684,29107
58630,Gladstone,"Dickinson, ND",342189.3876590026,38089
37731,Eidson,"Kingsport-Bristol, TN-VA",188616.8790235472,47073
66060,Nortonville,"Atchison, KS",190619.37159925027,20005
47578,Sandborn,"Vincennes, IN",145997.4021584921,18083
73858,Shattuck,"Woodward, OK",83864.92850421868,40045
13782,Hamden,nan,253112.22321830792,36025
47120,Fredericksburg,"Louisville/Jefferson County, KY-IN",222756.0608111891,18175
63534,Callao,nan,189530.7107909611,29121
44802,Alvada,"Findlay, OH",271639.5930061119,39063
43323,Harpster,nan,187257.2551164955,39175
45868,Mount Cory,"Findlay, OH",209367.72428999192,39063
54493,Willard,nan,233969.6181698905,55019
79097,White Deer,"Amarillo, TX",146627.70145177332,48065
74867,nan,nan,187191.04105539632,40133
60948,Loda,nan,245941.2288102692,17075
69156,Potter,"Scottsbluff, NE",185333.63087366452,31033
65061,Morrison,"Jefferson City, MO",148865.2417264568,29151
58077,Walcott,"Wahpeton, ND-MN",331589.75049178087,38077
64632,Cainsville,nan,162152.61286451016,29129
4961,Lexington,nan,204476.88716991656,23025
75944,Etoile,"Nacogdoches, TX",175867.46872413123,48347
14720,Celoron,"Jamestown-Dunkirk-Fredonia, NY",92665.28730695196,36013
16695,Martinsburg,nan,209227.4804186629,42009
13420,Old Forge,"Utica-Rome, NY",487164.8759600629,36043
40868,Essie,nan,70172.01193960571,21131
68628,Clarks,"Grand Island, NE",286903.2840576802,31121
43359,Wharton,nan,155370.73950999786,39175
5760,Orwell,nan,372723.1934469817,50001
26372,Weston,nan,194402.57045000957,54041
97390,Tidewater,"Newport, OR",401994.2554031859,41041
78066,Riomedina,"San Antonio-New Braunfels, TX",423343.3423131656,48325
49719,nan,nan,299218.29013740923,26097
55926,Dexter,"Austin, MN",278827.33182317356,27099
99126,nan,"Spokane-Spokane Valley, WA",337222.084079861,53065
73741,Helena,nan,97920.6464727868,40003
66755,nan,nan,134337.57690805642,20001
24599,Schuyler,"Charlottesville, VA",216938.5829456807,51125
18216,Beaver Meadows,"Allentown-Bethlehem-Easton, PA-NJ",168219.56778626097,42025
56327,Farwell,"Alexandria, MN",369049.0446924632,27041
51338,Everly,"Spencer, IA",153452.70897918672,19041
55798,Wright,"Duluth, MN-WI",224744.9571475147,27017
64035,Hardin,"Kansas City, MO-KS",189329.49494542027,29177
89007,Bunkerville,"Las Vegas-Henderson-Paradise, NV",360031.21109934157,32003
56054,Lafayette,"Mankato, MN",237356.49676648932,27103
62827,nan,nan,89432.74657444008,17193
12856,Wells,"Glens Falls, NY",310343.60427104885,36041
52650,Mediapolis,"Burlington, IA-IL",299942.5669233066,19057
31077,Rhine,nan,146133.5844493917,13091
61437,Gladstone,"Burlington, IA-IL",139203.53661030842,17071
13368,Lyons Falls,nan,150971.04561561404,36049
96120,Markleeville,nan,523243.24215591146,06003
50479,Thornton,"Mason City, IA",154320.25434577468,19033
35575,nan,nan,114984.3181041277,01133
23839,Dendron,nan,210782.5112842354,51181
67583,nan,"Hutchinson, KS",83633.44019821526,20155
56042,nan,"Albert Lea, MN",239758.0393689063,27047
54542,Long Lake,"Iron Mountain, MI-WI",142831.39194540525,55041
65779,nan,nan,178424.26543386668,29085
25039,Cedar Grove,"Charleston, WV",92023.31694764557,54039
62908,Belknap,"Paducah, KY-IL",165386.84677935432,17127
43345,Ridgeway,"Bellefontaine, OH",232237.825770931,39065
66835,Americus,"Emporia, KS",196377.35640075675,20111
14805,Alpine,nan,208908.067946317,36097
12934,Ellenburg Center,"Plattsburgh, NY",154639.5448353491,36019
3457,Nelson,"Keene, NH",470449.9750746184,33005
25270,Reedy,nan,123945.5501018862,54087
47929,Chalmers,nan,213901.442307131,18181
25521,Yawkey,"Charleston, WV",113619.78549705834,54043
63944,Greenville,nan,113105.88322012233,29223
56027,Elmore,"Fairmont, MN",75920.70285249931,27043
81146,Mosca,nan,347090.4599454237,08003
95651,Lotus,"Sacramento-Roseville-Folsom, CA",568733.5316000148,06017
27957,Merry Hill,nan,90858.7933294886,37015
28646,Linville,nan,1303404.81077642,37011
66072,Parker,"Kansas City, MO-KS",320966.32542946516,20107
47866,Pimento,"Terre Haute, IN",188880.26523242053,18167
52236,Homestead,nan,298222.35023237014,19095
67464,Marquette,"McPherson, KS",145027.7933505522,20113
24828,Davy,nan,42866.677529599234,54047
64474,Osborn,"St. Joseph, MO-KS",261188.265734414,29063
41831,Hindman,nan,84711.00411170626,21119
83813,Cocolalla,"Sandpoint, ID",665586.5808634126,16017
49303,Bailey,"Muskegon, MI",270421.5259969711,26121
17855,New Berlin,"Lewisburg, PA",223902.1425808396,42119
35979,Higdon,"Fort Payne, AL",171258.0644407251,
16938,Morris,"Williamsport, PA",226294.55231271093,42117
61722,Arrowsmith,"Bloomington, IL",182847.10766888395,17113
50055,Collins,"Ames, IA",257085.2549313394,19169
4548,nan,"Portland-South Portland, ME",667924.0279681747,23023
74831,nan,"Oklahoma City, OK",205820.3547796059,40087
65262,Kingdom City,"Jefferson City, MO",332607.30662245286,29027
12187,Warnerville,"Albany-Schenectady-Troy, NY",258914.0039567527,36095
16233,Leeper,nan,122253.82432237234,42031
40819,Wallins Creek,nan,89732.33833387594,21095
98638,Naselle,nan,376174.62000595784,53049
51004,Anthon,"Sioux City, IA-NE-SD",181026.6223313911,19193
56723,Fisher,"Grand Forks, ND-MN",259858.34845433955,27119
99341,Lind,"Othello, WA",190531.56283143163,53001
48613,Bentley,"Bay City, MI",187194.5548588315,26017
73724,Canton,nan,96460.26830385008,40043
38647,Michigan City,nan,140866.30516729152,28009
96729,Hoolehua,"Kahului-Wailuku-Lahaina, HI",465127.05401227786,15009
31011,Chauncey,nan,159810.48928955145,13091
50575,Pomeroy,nan,80656.24914007513,19025
26575,Hundred,nan,76231.25330634242,54103
30537,nan,nan,399373.9758512966,13241
83604,nan,"Boise City, ID",504198.34859489504,16073
13071,Genoa,"Auburn, NY",206749.43999542316,36011
3226,Center Harbor,"Laconia, NH",689035.8582779921,33001
95254,Wallace,"Stockton, CA",542578.6997044607,06009
24459,Rockbridge Baths,"Staunton, VA",395811.7174308011,51163
28774,Sapphire,"Brevard, NC",638234.0933976156,37175
66540,Soldier,"Topeka, KS",272498.4694140174,20085
51533,Emerson,"Omaha-Council Bluffs, NE-IA",184568.36105081768,19129
24603,Grundy,nan,65851.49332833446,51027
23442,Temperanceville,nan,171686.5743469223,51001
22480,Irvington,nan,460942.7039266604,51103
67009,Attica,nan,77598.89656364714,20077
47352,Lewisville,"New Castle, IN",210617.47574572367,18065
5758,Mt Holly,"Rutland, VT",372849.93041557336,50021
55990,Wykoff,"Rochester, MN",250863.3649944969,27045
56685,Waskish,"Bemidji, MN",137748.63781377373,27007
40915,Bimble,"London, KY",162975.2043596938,21121
14504,Manchester,"Rochester, NY",186574.13554583033,36069
8326,Landisville,"Atlantic City-Hammonton, NJ",291206.88310528727,34001
50654,Masonville,nan,276768.21087916783,19019
3780,Haverhill,"Lebanon, NH-VT",303418.4981990874,33009
55703,Angora,"Duluth, MN-WI",187830.0636050288,
28718,Brevard,"Brevard, NC",397566.4035414425,37175
64790,Walker,nan,192832.1561736816,29217
79034,Follett,nan,96235.57192359483,48295
23418,Melfa,nan,243467.74545901196,51001
35552,Detroit,nan,141013.42351483053,01093
54832,Drummond,nan,250649.21980836955,55007
39886,Shellman,nan,123362.63094063818,13243
3243,Hill,"Concord, NH",394393.0570500661,33013
65440,Centerville,nan,211336.7379608675,29179
20758,Friendship,"Baltimore-Columbia-Towson, MD",623977.9796486666,24003
68029,Herman,"Omaha-Council Bluffs, NE-IA",389739.30651064846,31177
39647,McCall Creek,nan,150328.43140106671,28037
50071,Dows,nan,109294.08121764552,19197
6755,New Milford,"Torrington, CT",485728.0210459681,
21153,Pikesville,"Baltimore-Columbia-Towson, MD",1051181.6030387117,24005
22488,Kinsale,nan,233730.4441670589,51193
67416,Assaria,"Salina, KS",226438.05154504903,20169
3605,Lempster,"Lebanon, NH-VT",301274.69987144816,33019
45778,Stewart,"Athens, OH",124065.50477995236,39009
97453,Mapleton,"Eugene-Springfield, OR",368852.950203218,41039
52535,Birmingham,"Fairfield, IA",168056.407186121,19177
16932,Mainesburg,nan,249759.8381734266,42117
66033,Greeley,"Ottawa, KS",209352.10102861235,20003
4424,Danforth,nan,167706.13433848254,23029
56016,Clarks Grove,"Albert Lea, MN",210763.01752511295,27047
66015,Colony,nan,159121.627694073,20003
26623,Frametown,nan,154591.92428307555,54007
55338,Green Isle,nan,302599.57250709936,27143
3812,Livermore,"Lebanon, NH-VT",434416.37086696486,33009
59468,Power,"Great Falls, MT",462884.59994351206,30099
51557,Mondamin,"Omaha-Council Bluffs, NE-IA",220912.53469479523,19085
25812,Ansted,"Beckley, WV",118983.47010113136,54019
14753,Limestone,"Olean, NY",105376.5247374953,36009
51436,Breda,"Carroll, IA",232072.5470785758,19027
53554,Livingston,"Platteville, WI",237914.08011139967,55043
5742,Wallingford,"Rutland, VT",349179.86390218086,50021
84757,Pine Valley,"St. George, UT",793096.23612516,49053
12032,Caroga Lake,"Gloversville, NY",225747.90331992632,36035
14825,Chemung,"Elmira, NY",153809.1458295649,36015
10596,Verplanck,"New York-Newark-Jersey City, NY-NJ-PA",508485.3373796693,36119
85332,Congress,"Prescott Valley-Prescott, AZ",344138.4397284111,04025
47833,Bowling Green,"Terre Haute, IN",215742.26087029045,18021
12565,Philmont,"Hudson, NY",314765.1369867902,36021
14729,East Otto,"Olean, NY",207908.05432107975,36009
66418,Mayetta,"Topeka, KS",255217.85711233364,20085
34215,Cortez,"North Port-Sarasota-Bradenton, FL",737782.2579044545,12081
61957,Windsor,nan,142275.78757564933,17173
42040,Farmington,"Mayfield, KY",185292.47476667675,21083
41548,Mouthcard,nan,75015.22241123028,21195
12843,Johnsburg,"Glens Falls, NY",254407.06446320517,36113
1255,Sandisfield,"Pittsfield, MA",435864.1646636456,25003
50105,Gilbert,"Ames, IA",321844.56859330955,19169
87829,Quemado,nan,223590.94955028876,35003
47837,Carbon,"Terre Haute, IN",171569.53391448865,18121
87830,Reserve,nan,201581.8976570457,35003
77974,Meyersville,"Victoria, TX",323381.16832470545,
67422,Bennington,"Salina, KS",233570.583470496,20143
68810,Alda,"Grand Island, NE",237796.81561947553,31079
32430,Clarksville,nan,198049.7883010225,12013
39356,Rose Hill,"Laurel, MS",137354.2401607527,28061
72537,Gamaliel,"Mountain Home, AR",234559.50902201983,05005
4758,Mars Hill,nan,129701.56761674889,23003
68423,Pleasant Dale,"Lincoln, NE",464482.1475699735,31159
51453,Farnhamville,nan,107875.91712923723,19025
5252,Sunderland,"Bennington, VT",317704.13356918003,50003
95674,Rio Oso,"Yuba City, CA",613178.8194747106,06101
27824,Engelhard,nan,147056.92556414797,37095
39633,Crosby,nan,105367.19581364952,28157
27847,Kelford,nan,41022.24001334021,37015
18829,Le Raysville,"Sayre, PA",223928.00593324617,42015
18451,Paupack,"New York-Newark-Jersey City, NY-NJ-PA",396886.9872733781,42103
11765,Mill Neck,"New York-Newark-Jersey City, NY-NJ-PA",2498098.361251701,36059
68743,Hubbard,"Sioux City, IA-NE-SD",302950.2678481448,31043
93255,Onyx,"Bakersfield, CA",236622.0653924061,06029
14820,Cameron Mills,"Corning, NY",155704.09174845807,36101
28439,Fair Bluff,nan,138441.0923878079,37047
62916,Campbell Hill,"Carbondale-Marion, IL",159682.5751136395,17077
68967,Edison,nan,115046.59505819144,31065
12943,Keene Valley,nan,461909.639077506,36031
5072,Strafford,"Lebanon, NH-VT",384738.3000107056,50017
12777,Forestburgh,nan,380044.0549543462,36105
97536,Prospect,"Medford, OR",329651.0232088078,41029
64074,Bates City,"Kansas City, MO-KS",306728.63656346174,29107
55793,Warba,"Grand Rapids, MN",213215.7992845,27061
76379,Scotland,"Wichita Falls, TX",189220.641707537,48009
97869,Prairie City,nan,222975.89773280057,41023
11958,Peconic,"New York-Newark-Jersey City, NY-NJ-PA",1202065.9577361564,36103
60470,Ransom,"Ottawa, IL",185480.58930839703,17099
57373,Saint Lawrence,nan,289996.9739787442,46059
57037,Irene,"Yankton, SD",273193.8902897627,46135
25503,Ashton,"Point Pleasant, WV-OH",153329.02476481537,54053
7620,Alpine,"New York-Newark-Jersey City, NY-NJ-PA",2955123.2948754416,34003
72661,Oakland,nan,237244.03118689265,05089
52037,nan,"Clinton, IA",247680.07265628164,19045
5473,Ferrisburgh,nan,483054.2589483827,50001
73537,Olustee,"Altus, OK",64913.99743073149,40065
57234,Estelline,"Watertown, SD",263805.5139472669,46057
42461,Uniontown,"Evansville, IN-KY",91210.12088562954,21225
15540,Fort Hill,"Somerset, PA",167810.27046035373,42111
78886,Yancey,"San Antonio-New Braunfels, TX",267145.42347355065,48325
92341,Green Valley Lake,"Riverside-San Bernardino-Ontario, CA",304193.7599933659,06071
3443,Chesterfield,"Keene, NH",447049.1007948944,33005
99153,Metaline Falls,nan,243949.5112279184,53051
5875,Glover,nan,318236.6038861822,50019
41645,Hueysville,nan,68913.42425324062,21071
67520,Bison,nan,78095.28635405558,20165
13665,Natural Bridge,"Watertown-Fort Drum, NY",148780.872616109,36049
27917,Barco,"Virginia Beach-Norfolk-Newport News, VA-NC",331606.22286790906,37053
56644,Gonvick,nan,205013.41710860512,27029
74533,Caney,nan,244123.0774452357,40005
73063,Mulhall,"Oklahoma City, OK",273121.146588784,40083
1262,Stockbridge,"Pittsfield, MA",718254.1181245657,25003
65333,Houstonia,"Sedalia, MO",230549.22856667015,29159
67437,Downs,nan,89527.74896237289,20141
14839,Greenwood,"Corning, NY",136544.36228365285,36101
67223,nan,"Wichita, KS",332894.03284533805,20173
95659,Nicolaus,"Yuba City, CA",503364.6049632947,06101
10578,Purdys,"New York-Newark-Jersey City, NY-NJ-PA",638441.8072565532,36119
73461,Wapanucka,nan,165537.18992649208,40069
38914,Big Creek,nan,129292.24137595038,28013
61414,Altona,"Galesburg, IL",109310.13244195028,17095
39572,Pearlington,"Gulfport-Biloxi, MS",151702.42252219084,28045
58759,Max,"Minot, ND",162136.5663105836,38101
51022,Granville,nan,264149.9342294244,19167
26137,Grantsville,nan,98353.02332165308,54013
25537,Lesage,"Huntington-Ashland, WV-KY-OH",148588.558268693,54011
16210,Adrian,"Pittsburgh, PA",129898.88269324152,42005
66079,Rantoul,"Ottawa, KS",334146.5365024947,20059
21719,Cascade,"Hagerstown-Martinsburg, MD-WV",272869.6826909398,24043
50044,Bussey,"Pella, IA",158734.00906702763,19125
3853,Tuftonboro,"Laconia, NH",839620.5801325794,33003
5826,Craftsbury,nan,319829.27495198953,50019
84082,Wallsburg,"Heber, UT",860569.3407256482,49051
5161,Weston,"Lebanon, NH-VT",523319.0803478011,50027
43779,Sarahsville,nan,203376.67194036895,39121
89018,Indian Springs,"Las Vegas-Henderson-Paradise, NV",386660.3751767643,32003
5873,Danville,nan,333555.36599314597,50005
12914,Bombay,"Malone, NY",114500.69021449494,36033
69020,Bartley,nan,140926.85097310922,31145
97901,Adrian,"Ontario, OR-ID",465638.93290914205,41045
59024,Custer,"Billings, MT",366202.2119260619,30111
68455,Union,"Omaha-Council Bluffs, NE-IA",339404.6028616121,31025
63041,Grubville,"St. Louis, MO-IL",250746.92677153583,29071
56039,Granada,"Fairmont, MN",327994.9461804568,27091
18254,Tresckow,"Allentown-Bethlehem-Easton, PA-NJ",173517.25041813162,42025
45821,Cecil,nan,175391.4849456908,39125
97434,nan,"Eugene-Springfield, OR",400564.8789888721,41039
42451,Reed,"Evansville, IN-KY",128594.1760590154,21101
57073,Wakonda,"Vermillion, SD",240328.66304515745,46027
60935,Essex,"Kankakee, IL",278757.0601669725,17091
53046,Lannon,"Milwaukee-Waukesha, WI",497103.2538588135,55133
5343,Jamaica,nan,373302.2565340066,50025
36052,Pike Road,"Montgomery, AL",454128.3597261146,01101
28101,Mc Adenville,"Charlotte-Concord-Gastonia, NC-SC",477850.11208995496,37071
63945,Poplar Bluff,"Poplar Bluff, MO",176971.3272407695,29023
71660,New Edinburg,"Pine Bluff, AR",128137.40735142848,05025
4487,Carroll Plantation,"Bangor, ME",179407.60021695067,23019
83217,Bancroft,nan,340101.8782118668,16029
26276,Kerens,"Elkins, WV",158262.63966829225,54093
25854,Mount Lookout,"Beckley, WV",176387.59264869674,54019
15142,Presto,"Pittsburgh, PA",662940.4048361907,42003
17983,Valley View,"Pottsville, PA",183921.2455937,42107
41667,Weeksbury,nan,49900.8032786916,21071
96777,Pahala,"Hilo, HI",275949.8661947468,15001
50153,Lynnville,"Des Moines-West Des Moines, IA",268368.6818275922,19099
95345,Midpines,nan,360798.92448342335,06043
42024,Barlow,"Paducah, KY-IL",119767.12994471288,21007
36562,Perdido,"Daphne-Fairhope-Foley, AL",170691.161593445,01003
5757,Middletown Springs,"Rutland, VT",334140.00433128566,50021
73546,nan,nan,53292.25558334226,40141
64097,Wellington,"Kansas City, MO-KS",204127.6012213528,29107
22931,Covesville,"Charlottesville, VA",383138.3134207979,51003
56021,Courtland,"Mankato, MN",325462.61984710465,27103
52766,Nichols,"Muscatine, IA",188354.05070630228,19139
20608,Aquasco,"Washington-Arlington-Alexandria, DC-VA-MD-WV",387735.3046779061,
49840,Gulliver,nan,187478.82430424515,26153
62465,Strasburg,nan,169867.30431689488,17173
52223,Delhi,nan,238707.5005389068,19055
14819,Cameron,"Corning, NY",141283.58523673887,36101
42275,Roundhill,"Bowling Green, KY",172397.72011056796,21031
57751,Keystone,"Rapid City, SD",512737.1220141682,46103
61367,Sublette,"Dixon, IL",199684.64239601287,17103
38753,Inverness,"Indianola, MS",116423.08012084404,28133
15924,Cairnbrook,"Somerset, PA",74890.54318220816,42111
96107,Coleville,nan,328911.170237465,06051
83631,Idaho City,"Boise City, ID",394901.1528601639,16015
21671,Tilghman,"Easton, MD",463501.2707506291,24041
16820,Aaronsburg,"State College, PA",255140.0531527838,42027
60549,Serena,"Ottawa, IL",303770.04887054145,17099
46570,Tippecanoe,"Plymouth, IN",223586.2140476854,18099
56639,Effie,"Grand Rapids, MN",177689.14715926442,27061
51331,nan,"Spirit Lake, IA",452708.52673934633,19059
99714,Salcha,"Fairbanks, AK",186695.58578194017,02090
15411,Addison,"Somerset, PA",179463.21580394465,42111
4984,Temple,nan,224830.302504641,23007
47516,Bruceville,"Vincennes, IN",208010.0620252986,18083
41513,nan,nan,88799.7651580648,21195
67505,South Hutchinson,"Hutchinson, KS",138554.4332857586,20155
36374,nan,"Ozark, AL",171702.79280996235,01045
68331,Cortland,"Beatrice, NE",304342.5715549296,31067
1366,Petersham,"Worcester, MA-CT",456346.1626763547,25027
15363,Strabane,"Pittsburgh, PA",177387.10851063658,42125
57002,Aurora,"Brookings, SD",280866.7664302192,46011
75421,Brookston,"Paris, TX",226276.18195805015,48277
17035,Honey Grove,nan,258426.15831453065,42067
96056,McArthur,"Susanville, CA",282967.26144585205,06035
80482,Winter Park,nan,786409.3952150195,08049
99171,Saint John,"Pullman, WA",261530.56622402355,53075
55765,Meadowlands,"Duluth, MN-WI",164813.57557145503,
49718,Carp Lake,nan,253541.1019468588,26047
56673,Roosevelt,nan,175127.81913909447,27135
82223,Lingle,nan,259634.5900776568,56015
56386,Wahkon,"Minneapolis-St. Paul-Bloomington, MN-WI",281060.88791424833,27095
42371,Rumsey,"Owensboro, KY",116096.57258040346,21149
78932,Burton,"Brenham, TX",650157.9539945846,48477
83803,nan,"Sandpoint, ID",483566.5952230464,16017
38076,Williston,"Memphis, TN-MS-AR",354496.5738167015,47047
13028,Bernhards Bay,"Syracuse, NY",213894.2807056954,36075
68662,Shelby,nan,213890.406554222,31143
73532,nan,"Altus, OK",136773.4477990572,40065
16402,Bear Lake,"Warren, PA",148268.14536330887,42123
26705,Rowlesburg,"Morgantown, WV",128825.83463508944,54077
31784,Sale City,nan,162093.03055806243,13205
50150,Lovilia,nan,140811.30022052626,19135
63544,Greencastle,"Kirksville, MO",218127.69082253505,29001
98351,Longbranch,"Seattle-Tacoma-Bellevue, WA",591391.204852649,53053
2666,Truro,"Barnstable Town, MA",1066457.4984251976,25001
99128,Farmington,"Pullman, WA",283523.87791532464,53075
1098,Worthington,"Springfield, MA",390122.9690992381,25015
83314,Gooding,nan,498489.4453352497,16047
82838,Parkman,"Sheridan, WY",524127.108609749,56033
47550,Grandview,nan,287338.92851416406,18147
85545,Roosevelt,"Payson, AZ",240840.68332234028,04007
8319,Estell Manor,"Atlantic City-Hammonton, NJ",361738.07244029833,34001
20144,Delaplane,"Washington-Arlington-Alexandria, DC-VA-MD-WV",953758.4149930216,51061
56385,nan,nan,302608.2238591465,27121
70762,Oscar,"Baton Rouge, LA",297572.033112028,22077
47612,Poseyville,"Evansville, IN-KY",160025.64352749896,18129
83535,Juliaetta,"Moscow, ID",380655.4464870354,16057
42069,Melber,"Mayfield, KY",210206.1343669544,21083
48401,Applegate,nan,199543.28906330257,26151
4544,Boothbay,nan,665350.030559165,23015
43747,Jerusalem,"Wheeling, WV-OH",166250.61810584858,39111
50005,Albion,"Marshalltown, IA",182553.77618030875,19127
12410,Big Indian,"Kingston, NY",376912.7953327896,36111
64649,Kidder,"Kansas City, MO-KS",294925.54844806454,29025
40115,Custer,nan,182875.29127784,21027
65774,Weaubleau,nan,168627.6347636747,29085
12950,Lewis,nan,182873.13274595956,36031
78873,Leakey,nan,316985.7847122965,48385
42533,Ferguson,"Somerset, KY",152883.61704544377,21199
25235,Newton,"Charleston, WV",119520.99375806464,54013
26866,Upper Tract,nan,204912.8445415668,54071
13755,Downsville,nan,168296.34315338577,36025
25106,Southside,"Point Pleasant, WV-OH",123601.14390642109,54053
62268,Oakdale,nan,172827.66201993445,17189
68740,Hoskins,nan,328418.818002895,31179
20617,Bryantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",546152.6937825566,24017
51026,Hornick,"Sioux City, IA-NE-SD",225232.66382441836,19193
40358,Olympia,"Mount Sterling, KY",189499.77702086265,21011
45894,Venedocia,"Van Wert, OH",205088.31703027897,39161
25529,Julian,"Charleston, WV",109428.55471083714,54005
46110,Boggstown,"Indianapolis-Carmel-Anderson, IN",301040.81155262963,18145
62280,Campbell Hill,"Carbondale-Marion, IL",170877.07121882882,17157
70397,Theriot,"Houma-Thibodaux, LA",150609.81333869664,22109
98814,Carlton,nan,468093.655690817,53047
45111,Camp Dennison,"Cincinnati, OH-KY-IN",257010.72784111943,39025
63558,New Cambria,nan,238397.91458235952,29121
57270,Veblen,nan,183161.3400741708,46091
52140,Dorchester,nan,369055.98534332425,19005
61777,Clinton,nan,173842.0655367397,
38920,Cascilla,nan,114792.64846725408,28135
49847,Hermansville,"Marinette, WI-MI",152905.69928449727,26109
